id_enquete,id_critere,texte_critere,question_texte,precision
467,8,"Favoriser l'égal accès des femmes et des hommes aux mandats électoraux et aux fonctions électives, ainsi qu'aux responsabilités professionnelles et sociales",1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
467,10,Diffuser les recherches sur la construction sociale des rôles sexués,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
468,1,Lutter contre les violences faites aux femmes et les atteintes à leur dignité,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
468,3,Lutter contre les préjugés sur la place et le rôle des femmes et des hommes dans la société,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
468,4,"Assurer aux femmes la maîtrise de leur sexualité, notamment par l'accès à la contraception et à l'interruption volontaire de grossesse",1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
468,5,Lutter contre la précarité des femmes,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
468,6,Garantir l'égalité professionnelle et salariale et la mixité dans les métiers,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
468,8,"Favoriser l'égal accès des femmes et des hommes aux mandats électoraux et aux fonctions électives, ainsi qu'aux responsabilités professionnelles et sociales",1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
468,10,Diffuser les recherches sur la construction sociale des rôles sexués,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
469,3,Lutter contre les préjugés sur la place et le rôle des femmes et des hommes dans la société,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
470,1,Lutter contre les violences faites aux femmes et les atteintes à leur dignité,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
470,3,Lutter contre les préjugés sur la place et le rôle des femmes et des hommes dans la société,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
470,5,Lutter contre la précarité des femmes,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
470,10,Diffuser les recherches sur la construction sociale des rôles sexués,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
471,1,Lutter contre les violences faites aux femmes et les atteintes à leur dignité,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
471,2,Lutter contre la prostitution,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
471,4,"Assurer aux femmes la maîtrise de leur sexualité, notamment par l'accès à la contraception et à l'interruption volontaire de grossesse",1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
471,5,Lutter contre la précarité des femmes,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
471,6,Garantir l'égalité professionnelle et salariale et la mixité dans les métiers,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
472,11,Autre,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,Une justice familiale moins discriminatoire à l'encontre des hommes
473,1,Lutter contre les violences faites aux femmes et les atteintes à leur dignité,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
473,2,Lutter contre la prostitution,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
473,3,Lutter contre les préjugés sur la place et le rôle des femmes et des hommes dans la société,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
473,5,Lutter contre la précarité des femmes,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
473,6,Garantir l'égalité professionnelle et salariale et la mixité dans les métiers,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
473,7,Favoriser une meilleure articulation des temps de vie et un partage équilibré des responsabilités parentales,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
474,1,Lutter contre les violences faites aux femmes et les atteintes à leur dignité,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
475,1,Lutter contre les violences faites aux femmes et les atteintes à leur dignité,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
475,3,Lutter contre les préjugés sur la place et le rôle des femmes et des hommes dans la société,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
475,4,"Assurer aux femmes la maîtrise de leur sexualité, notamment par l'accès à la contraception et à l'interruption volontaire de grossesse",1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
475,5,Lutter contre la précarité des femmes,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
475,6,Garantir l'égalité professionnelle et salariale et la mixité dans les métiers,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
475,7,Favoriser une meilleure articulation des temps de vie et un partage équilibré des responsabilités parentales,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
475,8,"Favoriser l'égal accès des femmes et des hommes aux mandats électoraux et aux fonctions électives, ainsi qu'aux responsabilités professionnelles et sociales",1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
475,9,"Garantir l’égal accès des femmes et des hommes à la création et à la production culturelle et artistique, ainsi qu'à la diffusion des œuvres",1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
475,10,Diffuser les recherches sur la construction sociale des rôles sexués,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
476,1,Lutter contre les violences faites aux femmes et les atteintes à leur dignité,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
476,2,Lutter contre la prostitution,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
476,3,Lutter contre les préjugés sur la place et le rôle des femmes et des hommes dans la société,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
476,4,"Assurer aux femmes la maîtrise de leur sexualité, notamment par l'accès à la contraception et à l'interruption volontaire de grossesse",1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
476,5,Lutter contre la précarité des femmes,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
476,6,Garantir l'égalité professionnelle et salariale et la mixité dans les métiers,1.	Quels sont selon vous les domaines où il est le plus urgent d’agir pour réduire les inégalités entre les femmes et les hommes ? <i>(vous pouvez cocher plusieurs cases)</i>,NA
